bench,variant,size,run,us,compressed_len,ret
bench_snappy_uncompress,mem1,4096,2,42.045,442,0
bench_snappy_uncompress,mem1,4096,3,41.250,442,0
bench_snappy_uncompress,mem1,4096,4,42.800,442,0
bench_snappy_uncompress,mem1,8192,0,53.329,634,0
bench_snappy_uncompress,mem1,8192,1,51.929,634,0
bench_snappy_uncompress,mem1,8192,2,52.884,634,0
bench_snappy_uncompress,mem1,8192,3,51.819,634,0
bench_snappy_uncompress,mem1,8192,4,52.320,634,0
bench_snappy_uncompress,mem1,16384,0,76.709,1019,0
bench_snappy_uncompress,mem1,16384,1,75.575,1019,0
bench_snappy_uncompress,mem1,16384,2,75.454,1019,0
bench_snappy_uncompress,mem1,16384,3,76.067,1019,0
bench_snappy_uncompress,mem1,16384,4,75.584,1019,0
bench_snappy_uncompress,mem1,32768,0,118.664,1787,0
bench_snappy_uncompress,mem1,32768,1,116.622,1787,0
bench_snappy_uncompress,mem1,32768,2,117.080,1787,0
bench_snappy_uncompress,mem1,32768,3,116.097,1787,0
bench_snappy_uncompress,mem1,32768,4,117.773,1787,0
bench_snappy_uncompress,mem1,65536,0,204.215,3323,0
bench_snappy_uncompress,mem1,65536,1,207.797,3323,0
bench_snappy_uncompress,mem1,65536,2,201.285,3323,0
bench_snappy_uncompress,mem1,65536,3,201.425,3323,0
bench_snappy_uncompress,mem1,65536,4,200.534,3323,0
bench_snappy_uncompress,mem1,131072,0,394.676,6643,0
bench_snappy_uncompress,mem1,131072,1,369.644,6643,0
bench_snappy_uncompress,mem1,131072,2,357.281,6643,0
bench_snappy_uncompress,mem1,131072,3,355.305,6643,0
bench_snappy_uncompress,mem1,131072,4,354.476,6643,0
bench_snappy_uncompress,mem1,262144,0,710.437,13283,0
bench_snappy_uncompress,mem1,262144,1,684.487,13283,0
bench_snappy_uncompress,mem1,262144,2,686.990,13283,0
bench_snappy_uncompress,mem1,262144,3,681.395,13283,0
bench_snappy_uncompress,mem1,262144,4,684.252,13283,0
bench_snappy_uncompress,mem1,524288,0,1378.013,26563,0
bench_snappy_uncompress,mem1,524288,1,1332.510,26563,0
bench_snappy_uncompress,mem1,524288,2,1331.132,26563,0
bench_snappy_uncompress,mem1,524288,3,1332.561,26563,0
bench_snappy_uncompress,mem1,524288,4,1328.355,26563,0
bench_snappy_uncompress,mem1,1048576,0,2779.936,53123,0
bench_snappy_uncompress,mem1,1048576,1,2733.497,53123,0
bench_snappy_uncompress,mem1,1048576,2,2734.622,53123,0
bench_snappy_uncompress,mem1,1048576,3,2731.264,53123,0
bench_snappy_uncompress,mem1,1048576,4,2730.750,53123,0
bench_snappy_uncompress,mem1,2097152,0,5524.967,106244,0
bench_snappy_uncompress,mem1,2097152,1,5439.827,106244,0
bench_snappy_uncompress,mem1,2097152,2,5436.711,106244,0
bench_snappy_uncompress,mem1,2097152,3,5470.766,106244,0
bench_snappy_uncompress,mem1,2097152,4,5427.824,106244,0
